"doi","journal","publication_date","article_type","financial_disclosure","title","pmid","citeulike","crossref","pubmed","scopus","counter_pdf","counter_html","counter_xml","counter","researchblogging","pmc_pdf","pmc_html","pmc","facebook_shares","facebook_likes","facebook_comments","facebook_clicks","facebook","mendeley_readers","mendeley_groups","mendeley","twitter"
"10.1371/journal.pntd.0000293","PLoS Neglected Tropical Diseases","2008-09-10","Research Article","Wellcome Trust, UK, HCPC Latin American Centres of Excellence Programme (ref 072405/Z/03/Z). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Impact of Long-Term Treatment with Ivermectin on the Prevalence and Intensity of Soil-Transmitted Helminth Infections",18820741,0,3,5,11,423,2080,42,2545,0,422,768,1190,1,0,0,0,1,7,1,8,0
"10.1371/journal.pone.0003166","PLoS ONE","2008-09-10","Research Article","The study was funded in part by the Tutorial in Tropical Health at JHU/Peru Overseas Sites Grant (5T35AI007646) and the Fogarty International Center/ Ellison Medical Foundation-Overseas Fellowships in Global Health and Clinical Research. DAJM is supported by the Wellcome Trust. The authors' work was independent of the funders.","Pedestrian Road Traffic Injuries in Urban Peruvian Children and Adolescents: Case Control Analyses of Personal and Environmental Risk Factors",18781206,0,3,4,6,221,1662,20,1903,0,269,585,854,0,0,0,0,0,3,1,4,0
"10.1371/journal.pone.0003160","PLoS ONE","2008-09-08","Research Article","Investigators of this work (Deng HW, Liu YZ, Wang L, Guo YF, Li J, Liu XG, Yan H, Xiong DH, Zhang YP, and Jing TB) were partially supported by grants from NIH (R01 AR050496-01, R21 AG027110, R01 AG026564, R21 AA015973 and P50 AR055081). The study also benefited from grants from National Science Foundation of China, Huo Ying Dong Education Foundation, HuNan Province, Xi'an Jiaotong University, and the Ministry of Education of China. Investigators from UK and Australia (Spector TD, Wilson SG, Deloukas P, Soranzo N, Chinnapen-Horsley U, Williams FM and Cervino A) were supported by Wellcome Trust; European Commission (QLK6-CT-2002-02629, GEFOS); the Arthritis Research Campaign; the Chronic Disease Research Foundation and the European Union FP-5 GenomEUtwin Project (QLG2-CT-2002-01254) and the Australian National Health and Medical Research Council (Project Grants 294402 and 343603).","Identification of PLCL1 Gene for Hip Bone Size Variation in Females in a Genome-Wide Association Study",18776929,3,12,12,18,303,1613,22,1938,0,502,872,1374,0,0,0,0,0,13,0,13,0
"10.1371/journal.pcbi.1000092","PLoS Computational Biology","2008-08-29","Review","GD was supported by the European Union, grant EC005-024 (STREP Decisions in Motion), by the Spanish Research Project BFU2007-61710 and CONSOLIDER (Bilingualism and Cognitive Neuroscience). PR was supported by The Australian Research Council. VKJ acknowledges funding by ATIP (CNRS) and Brain NRG JSMF22002082. KJF is supported by the Wellcome Trust and is a member of the Brain NRG JSMF22002082. MB acknowledges funding by the Australian Research Council, the NHMRC, and Brain NRG JSMF22002082.","The Dynamic Brain: From Spiking Neurons to Neural Masses and Cortical Fields",18769680,21,83,35,109,2547,7426,53,10026,0,1230,1821,3051,1,0,2,0,3,0,0,0,1
"10.1371/journal.pgen.1000167","PLoS Genetics","2008-08-29","Research Article","We wish to provide acknowledgement of funding from NIH (U01 HL086528 DWC, DAS, JVP, and NH), the Stardust foundation (DWC), and the University of California Systemwide Biotechnology Research & Education Program GREAT Training Grant 2007–10 (NH), and support of the NIH Neuroscience Microarray Consortium. This study makes use of data generated by the Wellcome Trust Case Control Consortium. A full list of the investigators who contributed to the generation of the data is available from www.wtccc.org.uk. Funding for the project was provided by the Wellcome Trust under award 076113. We wish to provide acknowledgement for the computing resources for our simulations provided by James Lowey and the Translational Genomics Research Institute (TGen) High Performance Bio Computing (HPBC) Center.","Resolving Individuals Contributing Trace Amounts of DNA to Highly Complex Mixtures Using High-Density SNP Genotyping Microarrays",18769715,18,103,64,144,3390,17299,102,20791,0,853,1424,2277,2,0,0,0,2,104,5,109,0
"10.1371/journal.pone.0003085","PLoS ONE","2008-08-29","Research Article","This work was funded in part by the UK Medical Research Council, The Wellcome Trust (Grant No. 069515) and the European Commission (Euromalvac QLK2-CT-1999-01293). This work is part of the activities of the BioMalPar European Network of Excellence supported by a European grant (LSHP-CT-2004-503578) from the Priority 1 'Life Sciences, Genomics and Biotechnology for Health' in the 6th Framework Programme.","Formation of the Food Vacuole in Plasmodium falciparum: A Potential Role for the 19 kDa Fragment of Merozoite Surface Protein 1 (MSP119)",18769730,0,12,10,21,486,2288,24,2798,0,386,820,1206,0,0,0,0,0,17,0,17,0
"10.1371/journal.pone.0003027","PLoS ONE","2008-08-27","Research Article","The work was supported by the Wellcome Trust, London, UK; and by the Honda Research Institute, Wako, Japan. Funding bodies had no role in design, execution or analysis of the study.","The Neural Correlates of Desire",18728753,2,4,3,10,885,4010,42,4937,0,473,904,1377,5,0,0,0,5,0,0,0,0
"10.1371/journal.pgen.1000166","PLoS Genetics","2008-08-22","Research Article","The study was funded by the German Ministry of Education and Research (BMBF) as part of the National Genome Research Network (NGFN), the Wellcome Trust, the German Ministry of Education and Research (BMBF), and the European Commission as part of GABRIEL (a multidisciplinary study to identify the genetic and environmental causes of asthma in the European Community). Furthermore the study was supported by the Genetic Epidemiological Modelling Center Munich (GEM Munich). The MONICA/KORA Augsburg studies were financed by the Helmholtz Zentrum München, German Research Center for Environmental Health, Neuherberg, Germany and supported by grants from the German Federal Ministry of Education and Research (BMBF). The research was supported within the Munich Center of Health Sciences (MC Health) as part of LMUinnovativ. The GINI/LISA studies were funded by grants of the BMU (for IUF, FKZ 20462296), and Federal Ministry for Education, Science, Research, and Technology (No. 01 EG 9705/2 and 01EG9732; No. 01 EE 9401-4) and additional financial support from the Stiftung Kindergesundheit (Child Health Foundation). S.Weidinger and S.Wagenpfeil are supported by research grants KKF-07/04 and KKF-27/05 of the University Hospital Rechts der Isar, Technische Universität München. The first author in addition is supported by a grant from the Wilhelm-Vaillant-Stiftung.","Genome-Wide Scan on Total Serum IgE Levels Identifies FCER1A as Novel Susceptibility Locus",18846228,3,68,30,85,1140,8694,43,9877,0,1118,1856,2974,0,0,0,0,0,28,3,31,0
"10.1371/journal.pbio.0060204","PLoS Biology","2008-08-19","Research Article","The DHPLC and pyrosequencing analysis was funded by the Wellcome Trust via a functional genomics development initiative grant to PDK and BC, mutation accumulation of the Florida lines was supported by the Natural Sciences and Engineering Research Council of Canada and US National Science Foundation grant DEB-129219 to DH, and mutation scanning by direct sequencing by National Institutes of Health grant GM36827 to ML and W. Kelley Thomas.","Direct Estimation of the Mitochondrial DNA Mutation Rate in Drosophila melanogaster",18715119,6,35,19,30,1479,6250,50,7779,0,327,542,869,0,0,0,0,0,58,4,62,0
"10.1371/journal.pmed.0050175","PLoS Medicine","2008-08-19","Neglected Diseases","ACC is supported by a Health Professional Research Fellowship from the Australian National Health and Medical Research Council. TEW is funded by National Institutes of Health grant U54AI057141. SJP is supported by the Wellcome Trust. The funding bodies played no role in the decision to submit the article or in its preparation.","Strategies to Reduce Mortality from Bacterial Sepsis in Adults in Developing Countries",18752342,0,8,9,20,968,3351,40,4359,0,308,782,1090,0,0,0,0,0,8,1,9,0
"10.1371/journal.ppat.1000128","PLoS Pathogens","2008-08-15","Research Article","SCG is a Nuffield Medical Fellow, DIS an MRC Research Professor and GLS a Wellcome Trust Principal Research Fellow. This work was supported by grants from the Medical Research Council UK, the Wellcome Trust and the European Commission (contract numbers QLG2-CT-2002-00988 [SPINE] and LSHGCT-2006-031220 [SPINE2-Complexes]).","Vaccinia Virus Proteins A52 and B14 Share a Bcl-2–Like Fold but Have Evolved to Inhibit NF-κB rather than Apoptosis",18704168,2,18,25,37,482,1987,28,2497,0,301,589,890,0,0,0,0,0,4,0,4,0
"10.1371/journal.pone.0002962","PLoS ONE","2008-08-13","Research Article","This work is supported by the Wellcome Trust Cardiovascular Functional Genomics Initiative (066780) and grants from the European Commission (STAR, LSHG-CT-2004-005235; EURATools, LSHG-CT-2005-019015; FGENTCARD, LSHG-CT-2006-037683). Part of this work was supported by Wellcome Prize studentships (to Stephan C Collins and Steven P Wilder). Massimiliano.Ria is supported by a postdoctoral fellowship from the Swedish Research Council (524-2007-7839). Dominique Gauguier holds a Wellcome Trust senior fellowship in basic biomedical science (057733).","Pathophysiological, Genetic and Gene Expression Features of a Novel Rodent Model of the Cardio-Metabolic Syndrome",18698428,1,3,6,11,236,882,19,1137,0,379,605,984,0,0,0,0,0,1,0,1,0
"10.1371/journal.pone.0002966","PLoS ONE","2008-08-13","Research Article","We thank the Juvenile Diabetes Research Foundation, the National Institute for Health Research (NIHR) Cambridge Biomedical Research Centre and the Wellcome Trust for funding. The Cambridge Institute for Medical Research (CIMR) is in receipt of a Wellcome Trust Strategic Award (079895). CW is funded by the British Heart Foundation (FS/05/061/19501). VP is a Juvenile Diabetes Research Foundation postdoctoral fellow. EU and TO are supported by grants from the Scientifical and Technical Research Council of Turkey (TUBITAK-SBAG3334) an International Centre for Genetic Engineering and Biotechnology (ICGEB-CRP/TUR04-01, to TO).","Extreme Clonality in Lymphoblastoid Cell Lines with Implications for Allele Specific Expression Analyses",18698422,4,21,16,27,439,2900,19,3358,0,205,352,557,0,0,0,0,0,20,1,21,0
"10.1371/journal.pmed.0050155","PLoS Medicine","2008-08-12","Research Article","The Whitehall II study has been supported by grants from UK Medical Research Council (MRC), British Heart Foundation, Health and Safety Executive, Department of Health, National Heart Lung and Blood Institute (HL36310), National Institute on Aging (AG13196), Agency for Health Care Policy Research (HS06516), and MacArthur Foundation Research Network on Socio-economic Status and Health. MGM is supported by an MRC Research Professorship. MGM and EJB are supported by the British Heart Foundation (BHF). Northwick Park Heart Study II (NPHSII) was supported by the UK Medical Research Council, the US National Institute of Health (grant NHLBI 33014), and Du Pont Pharma. TS was funded by a BHF PhD Studentship, and ADH by a BHF Senior Fellowship (FS/05/125). ADH acknowledges the generous support from the Rosetrees Trust. JAC and SEH are supported by the BHF (PG2005/014). Funding for the Wellcome Trust Case Control Consortium (WTCCC) project was provided by the Wellcome Trust under award 076113. No funding source had influence over the study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Inflammation, Insulin Resistance, and Diabetes—Mendelian Randomization Using CRP Haplotypes Points Upstream",18700811,1,17,13,30,1124,4970,51,6145,0,2222,3409,5631,0,0,0,0,0,21,1,22,0
"10.1371/journal.pone.0002866","PLoS ONE","2008-08-06","Research Article","This work was supported by the Human Frontiers Science Programme, the Wellcome Trust and the RIKEN Institute. M. Voss was funded by a grant from the German Academic Exchange Programme (DAAD). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Mere Expectation to Move Causes Attenuation of Sensory Signals",18682736,0,11,4,12,261,1177,21,1459,0,173,313,486,0,0,0,0,0,42,2,44,0
"10.1371/journal.pone.0002891","PLoS ONE","2008-08-06","Research Article","This work was supported by the Wellcome Trust (grant 057097), the Medical Research Council (G0700061) and the National Institute of Health (NS 049477-01A1). The Funders did not play any role in the design and conduct of the study, in the collection, analysis and interpretation of data, and in the preparation, review, or approval of the manuscript.","Investigation of the Role of Mitochondrial DNA in Multiple Sclerosis Susceptibility",18682780,0,6,3,11,299,1537,26,1862,0,400,685,1085,0,0,0,0,0,6,2,8,0
"10.1371/journal.pone.0002893","PLoS ONE","2008-08-06","Research Article","This work was funded by the Wellcome Trust. I.S. was a student on the 4-year Wellcome Trust PhD Programme in Developmental Biology, and received additional financial assistance from NSERC and the Commonwealth Trust.","Wingless Signalling Alters the Levels, Subcellular Distribution and Dynamics of Armadillo and E-Cadherin in Third Instar Larval Wing Imaginal Discs",18682750,0,1,3,4,310,1000,22,1332,0,239,497,736,0,0,0,0,0,4,0,4,0
"10.1371/journal.pone.0002903","PLoS ONE","2008-08-06","Research Article","The study was supported by a grant from the Wellcome Trust (Career Development Fellowship 064772 to Dr M. Boele van Hensbroek). There were further contributions from Numico and Ter Meulen foundation (for J. Calis) and Gates Malaria Partnership (for K. Phiri). The sponsor of the study had no role in the study design, data collection, data analysis, data interpretations, or writing of this report. The corresponding author had full access to all the data in the study and had final responsibility for the decision to submit for publication.","Long Term Outcome of Severe Anaemia in Malawian Children",18682797,0,5,6,10,239,1390,24,1653,0,225,541,766,0,0,0,0,0,9,1,10,0
